line_item_usage_account_id,Product_region_code,line_item_usage_type,pricing_unit,Month,product_servicename,line_item_usage_type,Usage,Cost
Account3,eu-west-1,EU-Lambda-GB-Second-ARM,Lambda-GB-Second,1,AWS Lambda,EU-Lambda-GB-Second-ARM,4428.432124,0.055936
Account4,eu-west-2,EUW2-PaidEventsAnalyzed,Events,1,Amazon GuardDuty,EUW2-PaidEventsAnalyzed,845140,3.718616
Account4,,EUC1-EUW2-AWS-Out-Bytes,GB,1,AWS Data Transfer,EUC1-EUW2-AWS-Out-Bytes,8.02E-05,0.000002
Account5,,EU-APS2-AWS-Out-Bytes,GB,3,AWS Data Transfer,EU-APS2-AWS-Out-Bytes,0.006396673,0.000129
Account5,,EU-EUW2-AWS-Out-Bytes,GB,3,AWS Data Transfer,EU-EUW2-AWS-Out-Bytes,0.010312691,0.000207
Account5,eu-west-1,EU-Requests-Tier1,Requests,3,Amazon Simple Notification Service,EU-Requests-Tier1,699311,0.349470
Account2,eu-west-1,EU-TimedPITRStorage-ByteHrs,GB-Mo,3,Amazon DynamoDB,EU-TimedPITRStorage-ByteHrs,2.97E-05,0.000007
Account6,eu-west-1,EU-BoxUsage:r5.2xlarge,Hrs,3,Amazon Elastic MapReduce,EU-BoxUsage:r5.2xlarge,4987.725204,628.453376
Account3,eu-west-1,EU-Airflow-MediumScheduler,Hrs,3,Amazon Managed Workflows for Apache Airflow,EU-Airflow-MediumScheduler,1488,163.680000
Account1,us-east-2,USE2-Requests-Tier1,Requests,3,Amazon Simple Queue Service,USE2-Requests-Tier1,31,0.000012
Account4,eu-west-1,EU-DeliveryAttempts-SMTP,Notifications,3,Amazon Simple Notification Service,EU-DeliveryAttempts-SMTP,72232,1.436640
Account5,eu-central-1,EUC1-CW:AlarmMonitorUsage,Alarms,3,AmazonCloudWatch,EUC1-CW:AlarmMonitorUsage,0.999999984,0.100000
Account1,,EUW2-EUN1-AWS-Out-Bytes,GB,3,AWS Data Transfer,EUW2-EUN1-AWS-Out-Bytes,5.93E-05,0.000001
Account2,,EU-APS3-AWS-In-Bytes,GB,2,AWS Data Transfer,EU-APS3-AWS-In-Bytes,0.017800664,0.000000
Account3,,USE1-EUW3-AWS-Out-Bytes,GB,2,AWS Data Transfer,USE1-EUW3-AWS-Out-Bytes,0.002329445,0.000047
Account6,ap-northeast-1,APN1-Requests-Tier1,Requests,2,Amazon Simple Notification Service,APN1-Requests-Tier1,713,0.000000
Account3,eu-west-2,EUW2-Lambda-Standard-Scanning,Hourly,2,Amazon Inspector,EUW2-Lambda-Standard-Scanning,10763.93281,5.381966
Account2,,EU-APS2-AWS-Out-Bytes,GB,2,AWS Data Transfer,EU-APS2-AWS-Out-Bytes,0.004835015,0.000097
Account2,ap-south-1,APS3-CW:AlarmMonitorUsage,Alarms,2,AmazonCloudWatch,APS3-CW:AlarmMonitorUsage,0.999999994,0.100000
Account2,eu-west-1,EU-TransitGateway-Hours,hour,2,Amazon Virtual Private Cloud,EU-TransitGateway-Hours,2088,104.400000
Account2,,EUC1-APN1-AWS-Out-Bytes,GB,2,AWS Data Transfer,EUC1-APN1-AWS-Out-Bytes,5.67E-05,0.000001
Account1,ap-northeast-1,APN1-TimedStorage-ByteHrs,GB-Mo,1,AmazonCloudWatch,APN1-TimedStorage-ByteHrs,0.001952702,0.000064
Account1,eu-west-2,EUW2-SecurityHubProduct:FreeFindingsIngestion,Finding Ingestion Events,1,AWS Security Hub,EUW2-SecurityHubProduct:FreeFindingsIngestion,19609,0.000000
Account3,us-east-1,Requests-Tier1,Requests,1,Amazon Simple Notification Service,Requests-Tier1,1390,0.000000
Account3,eu-central-1,EUC1-Requests-Tier1,Requests,1,Amazon Simple Queue Service,EUC1-Requests-Tier1,17184,0.006874
Account1,ap-southeast-2,APS2-PaidEventsRecorded,Events,2,AWS CloudTrail,APS2-PaidEventsRecorded,72839,1.456780
Account2,,EUC1-SAE1-AWS-Out-Bytes,GB,2,AWS Data Transfer,EUC1-SAE1-AWS-Out-Bytes,5.67E-05,0.000001
Account4,us-west-2,USW2-PaidEventsRecorded,Events,2,AWS CloudTrail,USW2-PaidEventsRecorded,82219,1.644380
Account2,eu-north-1,EUN1-PaidEventsAnalyzed,Events,2,Amazon GuardDuty,EUN1-PaidEventsAnalyzed,114097,0.479207
Account6,eu-west-1,EU-FreeFindingsIngestion-CrossRegion,Finding Ingestion Events,1,AWS Security Hub,EU-FreeFindingsIngestion-CrossRegion,90979,0.000000
Account1,us-west-1,USW1-PaidEventsRecorded,Events,4,AWS CloudTrail,USW1-PaidEventsRecorded,26264,0.525280
Account4,,EU-APS2-AWS-In-Bytes,GB,4,AWS Data Transfer,EU-APS2-AWS-In-Bytes,0.015159056,0.000000
Account6,eu-west-1,EU-RDS:ProxyUsage,Hrs,4,Amazon Relational Database Service,EU-RDS:ProxyUsage,5759.997777,92.159964
Account6,,EU-EqLD5-DataXfer-In:dc.3,GB,4,AWS Direct Connect,EU-EqLD5-DataXfer-In:dc.3,1.661479324,0.000000
Account6,us-west-1,USW1-DataProcessing-Bytes,GB,1,AmazonCloudWatch,USW1-DataProcessing-Bytes,1.95E-04,0.000131
Account2,eu-west-1,EU-PaidEventsRecorded,Events,1,AWS CloudTrail,EU-PaidEventsRecorded,7.08E+07,1415.778820
Account4,ap-southeast-2,APS2-Requests-Tier1,Requests,3,Amazon Simple Queue Service,APS2-Requests-Tier1,31,0.000012
Account1,us-west-1,USW1-TimedStorage-ByteHrs,GB-Mo,3,AmazonCloudWatch,USW1-TimedStorage-ByteHrs,0.001970344,0.000065
Account3,ap-northeast-2,APN2-Requests-Tier1,Requests,2,Amazon Simple Notification Service,APN2-Requests-Tier1,265,0.000000
Account3,ap-northeast-3,APN3-Requests-Tier1,Requests,2,Amazon Simple Notification Service,APN3-Requests-Tier1,265,0.000000
Account2,eu-north-1,eu-north-1-KMS-Requests,Requests,2,AWS Key Management Service,eu-north-1-KMS-Requests,658,0.001974
Account5,eu-west-3,EUW3-Catalog-Request,Request,2,AWS Glue,EUW3-Catalog-Request,188,0.000188
Account2,us-west-1,us-west-1-KMS-Requests,Requests,4,AWS Key Management Service,us-west-1-KMS-Requests,120,0.000360
Account3,eu-central-1,EUC1-Request-ARM,Requests,1,AWS Lambda,EUC1-Request-ARM,501,0.000094
Account6,ap-southeast-2,APS2-DataProcessing-Bytes,GB,1,AmazonCloudWatch,APS2-DataProcessing-Bytes,1.97E-04,0.000000
Account6,,APN3-DataTransfer-In-Bytes,GB,2,AWS Data Transfer,APN3-DataTransfer-In-Bytes,7.99E-05,0.000000
Account3,ca-central-1,CAN1-Catalog-Request,Request,2,AWS Glue,CAN1-Catalog-Request,178,0.000000
Account1,,USW1-EUC1-AWS-Out-Bytes,GB,2,AWS Data Transfer,USW1-EUC1-AWS-Out-Bytes,8.92E-06,0.000000
Account1,us-east-2,USE2-Requests-Tier1,Requests,2,Amazon Simple Queue Service,USE2-Requests-Tier1,88,0.000035
Account5,ap-northeast-3,APN3-SC-API-Calls,API Calls,2,AWS Service Catalog,APN3-SC-API-Calls,11,0.005600
Account2,eu-north-1,EUN1-Requests-Tier1,Requests,1,Amazon Simple Queue Service,EUN1-Requests-Tier1,122,0.000049
Account4,ap-northeast-2,APN2-Requests-Tier1,Requests,4,Amazon Simple Notification Service,APN2-Requests-Tier1,90,0.000000
Account6,us-east-2,USE2-AWSSecretsManagerAPIRequest,API Requests,2,AWS Secrets Manager,USE2-AWSSecretsManagerAPIRequest,57,0.000285
Account5,ap-south-1,APS3-CW:Requests,Requests,2,AmazonCloudWatch,APS3-CW:Requests,4,0.000000
Account4,eu-west-1,EU-activePipeline,pipelines,4,AWS CodePipeline,EU-activePipeline,31,31.000000
Account1,,USW1-DataTransfer-In-Bytes,GB,2,AWS Data Transfer,USW1-DataTransfer-In-Bytes,7.43E-05,0.000000
Account6,eu-west-1,EU-TagStorage-TagHrs,Tag-Mo,1,Amazon Simple Storage Service,EU-TagStorage-TagHrs,3.82E+07,38.157710
Account4,eu-central-1,EUC1-TimedStorage-ByteHrs,GB-Mo,2,Amazon Simple Storage Service,EUC1-TimedStorage-ByteHrs,0.248475192,0.006088
Account4,ap-south-1,APS3-Requests-Tier1,Requests,3,Amazon Simple Queue Service,APS3-Requests-Tier1,31,0.000012
Account3,eu-west-2,EUW2-ECR-free-metering,Resource-assessment,1,Amazon Inspector,EUW2-ECR-free-metering,29,0.000000
Account5,eu-central-1,EUC1-OtherProduct:PaidFindingsIngestion,Finding Ingestion Events,2,AWS Security Hub,EUC1-OtherProduct:PaidFindingsIngestion,9,0.000048
Account5,eu-west-1,EU-EC2-free-metering,Instance-hrs,4,Amazon Inspector,EU-EC2-free-metering,30,0.000000
Account1,eu-west-1,EU-Lambda-Standard-free-metering,Hourly,1,Amazon Inspector,EU-Lambda-Standard-free-metering,28,0.000000
Account2,eu-west-1,EU-activePipeline,pipelines,3,AWS CodePipeline,EU-activePipeline,7,7.000000
Account2,eu-north-1,EUN1-ConfigurationItemRecorded,EU-ConfigurationItemRecorded,3,AWS Config,EUN1-ConfigurationItemRecorded,4,0.012000
Account5,eu-north-1,EUN1-ConfigurationItemRecorded,EU-ConfigurationItemRecorded,2,AWS Config,EUN1-ConfigurationItemRecorded,1,0.003000
Account5,eu-north-1,EUN1-ConfigurationItemRecorded,EU-ConfigurationItemRecorded,3,AWS Config,EUN1-ConfigurationItemRecorded,5,0.015000
Account3,ap-southeast-2,APS2-ConfigurationItemRecorded,APS2-ConfigurationItemRecorded,3,AWS Config,APS2-ConfigurationItemRecorded,4,0.012000
Account6,eu-central-1,EUC1-OtherProduct:PaidFindingsIngestion,Finding Ingestion Events,1,AWS Security Hub,EUC1-OtherProduct:PaidFindingsIngestion,4,0.000024
Account3,,EUW2-USE1-AWS-In-Bytes,GB,1,AWS Data Transfer,EUW2-USE1-AWS-In-Bytes,0.001047111,0.000000
Account5,us-east-1,DeliveryAttempts-LAMBDA,Notifications,3,Amazon Simple Notification Service,DeliveryAttempts-LAMBDA,21,0.000000
Account6,us-east-1,DeliveryAttempts-SMTP,Notifications,4,Amazon Simple Notification Service,DeliveryAttempts-SMTP,1,0.000000
Account6,ap-southeast-1,APS1-ConfigurationItemRecorded,APS1-ConfigurationItemRecorded,4,AWS Config,APS1-ConfigurationItemRecorded,2,0.006000
Account4,eu-north-1,EUN1-ConfigurationItemRecorded,EU-ConfigurationItemRecorded,1,AWS Config,EUN1-ConfigurationItemRecorded,2,0.006000
Account3,,USE1-EUN1-AWS-Out-Bytes,GB,4,AWS Data Transfer,USE1-EUN1-AWS-Out-Bytes,0.002490914,0.000050
Account4,,EU-EUW2-AWS-Out-Bytes,GB,4,AWS Data Transfer,EU-EUW2-AWS-Out-Bytes,0.005811221,0.000116
Account4,eu-west-3,EUW3-PaidEventsRecorded,Events,4,AWS CloudTrail,EUW3-PaidEventsRecorded,26772,0.535440
Account2,eu-west-1,EU-EBSOptimized:t3a.xlarge,Hrs,4,Amazon Elastic Compute Cloud,EU-EBSOptimized:t3a.xlarge,1444.182503,0.000000
Account4,eu-west-1,EU-DeliveryAttempts-SMTP,Notifications,4,Amazon Simple Notification Service,EU-DeliveryAttempts-SMTP,8580,0.171600
Account6,eu-west-1,EU-TransitGateway-Bytes,GigaBytes,1,Amazon Virtual Private Cloud,EU-TransitGateway-Bytes,1.526204773,0.030524
Account2,eu-west-2,EUW2-AWSSecretsManagerAPIRequest,API Requests,1,AWS Secrets Manager,EUW2-AWSSecretsManagerAPIRequest,239,0.001195
Account1,,USE1-APN3-AWS-Out-Bytes,GB,1,AWS Data Transfer,USE1-APN3-AWS-Out-Bytes,0.001765834,0.000035
Account1,,EU-EUC1-AWS-In-Bytes,GB,1,AWS Data Transfer,EU-EUC1-AWS-In-Bytes,0.146054548,0.000000
Account6,,EUC1-USW2-AWS-Out-Bytes,GB,1,AWS Data Transfer,EUC1-USW2-AWS-Out-Bytes,6.06E-05,0.000001
Account1,ap-south-1,APS3-Catalog-Request,Request,1,AWS Glue,APS3-Catalog-Request,238,0.000000
Account6,,EU-USW2-AWS-Out-Bytes,GB,1,AWS Data Transfer,EU-USW2-AWS-Out-Bytes,0.00354437,0.000072
Account4,sa-east-1,SAE1-FreeEventsRecorded,Events,1,AWS CloudTrail,SAE1-FreeEventsRecorded,276963,0.000000
Account6,eu-west-1,EU-Request,Request,1,AWS Lambda,EU-Request,1.56E+07,3.106874
Account2,eu-west-1,EU-NatGateway-Hours,Hrs,1,Amazon Elastic Compute Cloud,EU-NatGateway-Hours,744,35.712000
Account1,eu-west-1,EU-TransitGateway-Hours,hour,1,Amazon Virtual Private Cloud,EU-TransitGateway-Hours,1488,74.400000
Account2,eu-west-1,EU-Airflow-SmallWorker,Hrs,3,Amazon Managed Workflows for Apache Airflow,EU-Airflow-SmallWorker,14950.27537,822.265145
Account5,,EU-CAN1-AWS-Out-Bytes,GB,3,AWS Data Transfer,EU-CAN1-AWS-Out-Bytes,0.006348491,0.000128
Account6,,USE1-USE2-AWS-Out-Bytes,GB,3,AWS Data Transfer,USE1-USE2-AWS-Out-Bytes,0.007551738,0.000076
Account3,us-east-1,USE1-PaidEventsAnalyzed,Events,3,Amazon GuardDuty,USE1-PaidEventsAnalyzed,75289,0.301156
Account3,,EU-SAE1-AWS-In-Bytes,GB,3,AWS Data Transfer,EU-SAE1-AWS-In-Bytes,0.015227193,0.000000
Account6,eu-west-1,EU-Requests-Tier1,Requests,3,Amazon Simple Notification Service,EU-Requests-Tier1,3.10E+07,15.309995
Account3,us-east-1,Request-ARM,Requests,3,AWS Lambda,Request-ARM,1197,0.000239
Account1,us-east-1,USE1-PaidEventsAnalyzed,Events,3,Amazon GuardDuty,USE1-PaidEventsAnalyzed,62698,0.250792
Account2,us-west-2,USW2-Requests-Tier1,Requests,3,Amazon Simple Notification Service,USW2-Requests-Tier1,123,0.000000
Account1,eu-west-1,EU-TimedStorage-ByteHrs,GB-Mo,3,Amazon DynamoDB,EU-TimedStorage-ByteHrs,3.06E-05,0.000009
Account6,eu-north-1,eu-north-1-KMS-Requests,Requests,3,AWS Key Management Service,eu-north-1-KMS-Requests,124,0.000372
Account2,ap-south-1,APS3-PaidEventsAnalyzed,Events,3,Amazon GuardDuty,APS3-PaidEventsAnalyzed,60834,0.267670
Account5,,EU-APN1-AWS-In-Bytes,GB,3,AWS Data Transfer,EU-APN1-AWS-In-Bytes,0.018037678,0.000000
Account5,eu-central-1,EUC1-DataProcessing-Bytes,GB,3,AmazonCloudWatch,EUC1-DataProcessing-Bytes,0.010923276,0.006882
Account1,,EU-SAE1-AWS-In-Bytes,GB,3,AWS Data Transfer,EU-SAE1-AWS-In-Bytes,0.016704284,0.000000
Account6,eu-north-1,EUN1-TimedStorage-ByteHrs,GB-Mo,3,AmazonCloudWatch,EUN1-TimedStorage-ByteHrs,0.019029827,0.000533
Account4,ap-northeast-3,APN3-FreeEventsRecorded,Events,3,AWS CloudTrail,APN3-FreeEventsRecorded,23698,0.000000
Account1,us-west-2,USW2-PaidEventsRecorded,Events,3,AWS CloudTrail,USW2-PaidEventsRecorded,33402,0.668040
Account5,,EU-APN2-AWS-Out-Bytes,GB,2,AWS Data Transfer,EU-APN2-AWS-Out-Bytes,0.004694282,0.000095
Account3,,USE1-EUC1-AWS-Out-Bytes,GB,2,AWS Data Transfer,USE1-EUC1-AWS-Out-Bytes,0.027222331,0.000544
Account3,,EU-USW1-AWS-Out-Bytes,GB,2,AWS Data Transfer,EU-USW1-AWS-Out-Bytes,0.005492312,0.000110
Account2,eu-west-1,EU-Airflow-SmallWorker,Hrs,2,Amazon Managed Workflows for Apache Airflow,EU-Airflow-SmallWorker,13931.81762,766.249969
Account5,,EU-CAN1-AWS-Out-Bytes,GB,2,AWS Data Transfer,EU-CAN1-AWS-Out-Bytes,0.004482878,0.000090
Account2,,EUW2-APN1-AWS-Out-Bytes,GB,2,AWS Data Transfer,EUW2-APN1-AWS-Out-Bytes,5.55E-05,0.000001
Account6,eu-west-2,EUW2-ConfigRuleEvaluations,ConfigRuleEvaluations,2,AWS Config,EUW2-ConfigRuleEvaluations,817,0.583400
Account1,ap-northeast-3,APN3-CW:AlarmMonitorUsage,Alarms,1,AmazonCloudWatch,APN3-CW:AlarmMonitorUsage,0.999999984,0.100000
Account6,,EUN1-EUC1-AWS-Out-Bytes,GB,1,AWS Data Transfer,EUN1-EUC1-AWS-Out-Bytes,4.85E-05,0.000001
Account1,,EU-EqLD5-DataXfer-In:dc.3,GB,1,AWS Direct Connect,EU-EqLD5-DataXfer-In:dc.3,0.22724913,0.000000
Account1,ca-central-1,ca-central-1-KMS-Requests,Requests,1,AWS Key Management Service,ca-central-1-KMS-Requests,3399,0.010197
Account1,us-east-1,USE1-PaidEventsAnalyzed,Events,2,Amazon GuardDuty,USE1-PaidEventsAnalyzed,217096,0.868384
Account3,eu-west-3,EUW3-PaidEventsRecorded,Events,2,AWS CloudTrail,EUW3-PaidEventsRecorded,65011,1.300220
Account3,,EUW2-DataTransfer-In-Bytes,GB,2,AWS Data Transfer,EUW2-DataTransfer-In-Bytes,7.43E-05,0.000000
Account5,eu-central-1,EUC1-DataProcessing-Bytes,GB,2,AmazonCloudWatch,EUC1-DataProcessing-Bytes,0.008496231,0.005353
Account2,us-west-1,USW1-FreeEventsRecorded,Events,2,AWS CloudTrail,USW1-FreeEventsRecorded,63822,0.000000
Account4,eu-central-1,EUC1-Catalog-Request,Request,1,AWS Glue,EUC1-Catalog-Request,247,0.000247
Account5,us-east-1,USE1-PaidEventsAnalyzed,Events,1,Amazon GuardDuty,USE1-PaidEventsAnalyzed,2343407,9.373628
Account4,,EU-EqLD5-DataXfer-Out:dc.3,GB,3,AWS Direct Connect,EU-EqLD5-DataXfer-Out:dc.3,37.08905919,0.741781
Account5,eu-north-1,EUN1-TimedStorage-ByteHrs,GB-Mo,4,AmazonCloudWatch,EUN1-TimedStorage-ByteHrs,0.075489921,0.002114
Account4,eu-west-1,EU-ShieldProtected-RuleV2,Month,4,AWS WAF,EU-ShieldProtected-RuleV2,1.000000008,0.000000
Account6,eu-west-2,EUW2-Event-64K-Chunks,64K-Chunks,4,CloudWatch Events,EUW2-Event-64K-Chunks,2368,0.002368
Account2,eu-central-1,EUC1-PaidEventsAnalyzed,Events,1,Amazon GuardDuty,EUC1-PaidEventsAnalyzed,931627,4.285484
Account2,us-east-2,USE2-TimedStorage-ByteHrs,GB-Mo,4,AmazonCloudWatch,USE2-TimedStorage-ByteHrs,0.005631423,0.000169
Account5,,APN1-EUC1-AWS-In-Bytes,GB,1,AWS Data Transfer,APN1-EUC1-AWS-In-Bytes,1.01E-04,0.000000
Account5,ap-southeast-2,APS2-CW:AlarmMonitorUsage,Alarms,2,AmazonCloudWatch,APS2-CW:AlarmMonitorUsage,0.999999994,0.100000
Account3,,EUN1-EUC1-AWS-In-Bytes,GB,2,AWS Data Transfer,EUN1-EUC1-AWS-In-Bytes,8.53E-05,0.000000
Account5,eu-west-1,EU-PaidEventsAnalyzed-Bytes,GB,2,Amazon GuardDuty,EU-PaidEventsAnalyzed-Bytes,2.77285556,1.630994
Account3,eu-west-1,EU-DeliveryAttempts-SMTP,Notifications,2,Amazon Simple Notification Service,EU-DeliveryAttempts-SMTP,226,0.004520
Account1,eu-west-3,EUW3-PaidEventsRecorded,Events,2,AWS CloudTrail,EUW3-PaidEventsRecorded,65630,1.312600
Account5,,EUC1-EUW2-AWS-Out-Bytes,GB,4,AWS Data Transfer,EUC1-EUW2-AWS-Out-Bytes,7.82E-05,0.000002
Account3,,HostedZone,HostedZone,2,Amazon Route 53,HostedZone,10,1.000000
Account3,eu-west-1,EU-PaidEventsAnalyzed,Events,1,Amazon GuardDuty,EU-PaidEventsAnalyzed,1.04E+08,456.359592
Account2,us-west-1,USW1-Catalog-Request,Request,2,AWS Glue,USW1-Catalog-Request,183,0.000183
Account6,sa-east-1,SAE1-Requests-Tier1,Requests,3,Amazon Simple Notification Service,SAE1-Requests-Tier1,114,0.000000
Account6,eu-west-3,EUW3-AWSSecretsManagerAPIRequest,API Requests,2,AWS Secrets Manager,EUW3-AWSSecretsManagerAPIRequest,57,0.000285
Account4,eu-central-1,EUC1-CW:GMD-Metrics,Metrics,2,AmazonCloudWatch,EUC1-CW:GMD-Metrics,23,0.000230
Account5,eu-west-1,EU-Requests-Tier3,Requests,1,Amazon Simple Storage Service,EU-Requests-Tier3,379,0.019019
Account3,eu-west-2,EUW2-PaidComplianceCheck,Security Checks,1,AWS Security Hub,EUW2-PaidComplianceCheck,2457,0.294780
Account5,eu-central-1,EUC1-AWSSecretsManagerAPIRequest,API Requests,4,AWS Secrets Manager,EUC1-AWSSecretsManagerAPIRequest,150,0.000750
Account2,eu-west-2,EUW2-PaidComplianceCheck,Security Checks,4,AWS Security Hub,EUW2-PaidComplianceCheck,1686,1.027100
Account4,us-west-1,USW1-Requests-Tier1,Requests,1,Amazon Simple Queue Service,USW1-Requests-Tier1,122,0.000049
Account1,ap-southeast-2,APS2-Requests-Tier1,Requests,1,Amazon Simple Queue Service,APS2-Requests-Tier1,113,0.000045
Account4,eu-west-1,EU-OtherProduct:PaidFindingsIngestion,Finding Ingestion Events,3,AWS Security Hub,EU-OtherProduct:PaidFindingsIngestion,608,0.003648
Account6,eu-north-1,EUN1-ConfigRuleEvaluations,ConfigRuleEvaluations,3,AWS Config,EUN1-ConfigRuleEvaluations,31,0.031000
Account6,,APN3-DataTransfer-In-Bytes,GB,1,AWS Data Transfer,APN3-DataTransfer-In-Bytes,1.04E-04,0.000000
Account1,,APN2-EUC1-AWS-In-Bytes,GB,1,AWS Data Transfer,APN2-EUC1-AWS-In-Bytes,1.02E-04,0.000000
Account5,us-west-1,USW1-AWSSecretsManagerAPIRequest,API Requests,2,AWS Secrets Manager,USW1-AWSSecretsManagerAPIRequest,59,0.000295
Account3,ap-southeast-2,APS2-AWSSecretsManagerAPIRequest,API Requests,2,AWS Secrets Manager,APS2-AWSSecretsManagerAPIRequest,58,0.000290
Account3,eu-west-1,EU-activePipeline,pipelines,4,AWS CodePipeline,EU-activePipeline,22,22.000000
Account4,ap-northeast-3,APN3-Requests-Tier1,Requests,3,Amazon Simple Queue Service,APN3-Requests-Tier1,31,0.000012
Account1,eu-central-1,EUC1-CW:Requests,Requests,1,AmazonCloudWatch,EUC1-CW:Requests,2538,0.025380
Account5,us-east-1,USE1-Lambda-Standard-free-metering,Hourly,3,Amazon Inspector,USE1-Lambda-Standard-free-metering,31,0.000000
Account5,eu-central-1,EUC1-ECR-free-metering,Resource-assessment,3,Amazon Inspector,EUC1-ECR-free-metering,31,0.000000
Account1,,DataTransfer-In-Bytes,GB,2,AWS Data Transfer,DataTransfer-In-Bytes,7.47E-05,0.000000
Account6,eu-west-1,EU-Lambda-Standard-free-metering,Hourly,4,Amazon Inspector,EU-Lambda-Standard-free-metering,30,0.000000
Account6,eu-central-1,EUC1-DeliveryAttempts-LAMBDA,Notifications,1,Amazon Simple Notification Service,EUC1-DeliveryAttempts-LAMBDA,10,0.000000
Account5,us-east-2,USE2-ConfigurationItemRecorded,USE2-ConfigurationItemRecorded,2,AWS Config,USE2-ConfigurationItemRecorded,1,0.003000
Account6,eu-west-1,EU-WriteRequestUnits,WriteRequestUnits,3,Amazon DynamoDB,EU-WriteRequestUnits,2,0.000003
Account6,,USW1-USE1-AWS-In-Bytes,GB,2,AWS Data Transfer,USW1-USE1-AWS-In-Bytes,4.30E-04,0.000000
Account6,eu-west-1,EU-EBS:VolumeUsage.gp2,GB-Mo,4,Amazon Elastic Compute Cloud,EU-EBS:VolumeUsage.gp2,49256.36949,5418.200649
Account6,eu-west-1,EU-SpotUsage:r5a.16xlarge,Hrs,4,Amazon Elastic Compute Cloud,EU-SpotUsage:r5a.16xlarge,2271.367775,3677.478876
Account2,,EUW2-EU-AWS-Out-Bytes,GB,4,AWS Data Transfer,EUW2-EU-AWS-Out-Bytes,7.66E-05,0.000002
Account3,,EU-SAE1-AWS-Out-Bytes,GB,4,AWS Data Transfer,EU-SAE1-AWS-Out-Bytes,0.007191477,0.000144
Account1,,EU-USE2-AWS-Out-Bytes,GB,4,AWS Data Transfer,EU-USE2-AWS-Out-Bytes,0.007285494,0.000146
Account1,eu-west-1,EU-TransitGateway-Hours,hour,4,Amazon Virtual Private Cloud,EU-TransitGateway-Hours,1440,72.000000
Account5,eu-west-1,EU-BoxUsage:m4.xlarge,Hrs,4,Amazon Elastic MapReduce,EU-BoxUsage:m4.xlarge,9903.122919,594.187375
Account4,ap-southeast-1,APS1-PaidEventsRecorded,Events,4,AWS CloudTrail,APS1-PaidEventsRecorded,30314,0.606280
Account6,eu-west-1,EU-EC2-Scanning,Instance-hrs,1,Amazon Inspector,EU-EC2-Scanning,28000.39452,48.720686
Account1,eu-west-1,EU-TimedStorage-ByteHrs,GB-Mo,1,AmazonCloudWatch,EU-TimedStorage-ByteHrs,1424.547172,42.736415
Account2,ap-northeast-1,ap-northeast-1-KMS-Requests,Requests,1,AWS Key Management Service,ap-northeast-1-KMS-Requests,3756,0.011268
Account4,eu-west-1,EU-TransitGateway-Bytes,GigaBytes,1,Amazon Virtual Private Cloud,EU-TransitGateway-Bytes,26.03557468,0.520711
Account5,,USE1-APS1-AWS-Out-Bytes,GB,1,AWS Data Transfer,USE1-APS1-AWS-Out-Bytes,0.006277058,0.000126
Account5,eu-west-1,EU-WriteCapacityUnit-Hrs,WriteCapacityUnit-Hrs,1,Amazon DynamoDB,EU-WriteCapacityUnit-Hrs,2976,2.116800
Account4,eu-west-1,EU-CW:AlarmMonitorUsage,Alarms,1,AmazonCloudWatch,EU-CW:AlarmMonitorUsage,569.0826613,56.908266
Account3,ap-northeast-1,ap-northeast-1-KMS-Requests,Requests,1,AWS Key Management Service,ap-northeast-1-KMS-Requests,2919,0.008664
Account5,eu-west-1,EU-RDS:Multi-AZ-GP2-Storage,GB-Mo,1,Amazon Relational Database Service,EU-RDS:Multi-AZ-GP2-Storage,170,43.010000
Account1,,EU-CAN1-AWS-Out-Bytes,GB,1,AWS Data Transfer,EU-CAN1-AWS-Out-Bytes,0.010049014,0.000201
Account6,ap-northeast-2,APN2-Requests-Tier1,Requests,1,Amazon Simple Notification Service,APN2-Requests-Tier1,1009,0.000000
Account6,eu-west-1,eu-west-1-KMS-Requests,Requests,3,AWS Key Management Service,eu-west-1-KMS-Requests,1.28E+09,3848.144259
Account1,eu-west-1,EU-PaidEventsAnalyzed,Events,3,Amazon GuardDuty,EU-PaidEventsAnalyzed,8.58E+07,377.512815
Account2,,EU-SAE1-AWS-Out-Bytes,GB,3,AWS Data Transfer,EU-SAE1-AWS-Out-Bytes,0.00572568,0.000115
Account5,eu-west-1,EU-RDS:ProxyUsage,Hrs,3,Amazon Relational Database Service,EU-RDS:ProxyUsage,14994.94111,239.919058
Account6,eu-west-1,EU-DeliveryAttempts-SMTP,Notifications,3,Amazon Simple Notification Service,EU-DeliveryAttempts-SMTP,113,0.002260
Account2,,EU-EUW3-AWS-Out-Bytes,GB,3,AWS Data Transfer,EU-EUW3-AWS-Out-Bytes,0.005733947,0.000115
Account5,eu-west-1,EU-BoxUsage:m5.8xlarge,Hrs,3,Amazon Elastic MapReduce,EU-BoxUsage:m5.8xlarge,1324.652002,357.656041
Account4,eu-north-1,EUN1-PaidEventsAnalyzed,Events,3,Amazon GuardDuty,EUN1-PaidEventsAnalyzed,65049,0.273206
Account2,us-east-1,USE1-PaidEventsRecorded,Events,3,AWS CloudTrail,USE1-PaidEventsRecorded,220359,4.407180
Account1,us-east-2,USE2-PaidEventsRecorded,Events,3,AWS CloudTrail,USE2-PaidEventsRecorded,30383,0.607660
